FID,address,new_address,confirm,suspect,district,date,lng,lat,gaode_lon,gaode_lat,gps_lon,gps_lat
451,十里新城,阳光城·十里新城,5,20,汉阳区,2020/2/13,114.218968,30.561597,114.212719,30.554743,114.2072503,30.55719536
452,创新小区,创新小区,2,0,汉阳区,2020/2/13,114.217551,30.559848,114.211056,30.553816,114.2055837,30.55626652
453,时代映象小区,时代映象,1,2,汉阳区,2020/2/13,114.217159,30.558872,114.210569,30.552364,114.2050957,30.55481438
581,红光里,雅丽花园(红光路),1,0,汉阳区,2020/2/14,114.254999,30.637461,114.235624,30.550641,114.2301956,30.55311577
607,王家湾中央生活区,王家湾中央生活区,17,5,汉阳区,2020/2/14,114.211087,30.567342,114.203324,30.561601,114.1978329,30.56403779
615,怡畅园社区,滨江·怡畅园,9,8,汉阳区,2020/2/14,114.260576,30.526667,114.254191,30.519125,114.2487815,30.52161347
616,七里晴川小区,七里晴川,11,25,汉阳区,2020/2/14,114.228774,30.562256,114.222363,30.556118,114.2169135,30.5585808
617,紫荆嘉苑小区,紫荆嘉苑,5,3,汉阳区,2020/2/14,114.228439,30.563308,114.222033,30.557093,114.2165828,30.55955513
618,招商公园1872瑞府,公园1872瑞府,8,4,汉阳区,2020/2/14,114.233982,30.539567,114.223774,30.5309,114.2183292,30.5333727
620,招商公园1872_园,招商公园1872,3,0,汉阳区,2020/2/14,114.233982,30.539567,114.221548,30.533655,114.2160989,30.53612463
621,招商公园1872恰府,招商公园1872,1,0,汉阳区,2020/2/14,114.233982,30.539567,114.221548,30.533655,114.2160989,30.53612463
623,建桥街大桥社区,大桥一社区,9,33,汉阳区,2020/2/14,114.28022,30.553152,114.271566,30.550936,114.2661551,30.55340535
624,金龙公馆小区,金龙公馆,3,2,汉阳区,2020/2/14,114.233737,30.567196,114.227378,30.560956,114.2219367,30.56342161
625,金龙花园小区,金龙花园(汉阳大道),5,6,汉阳区,2020/2/14,114.233615,30.565203,114.227169,30.558903,114.2217275,30.56136916
626,芳草园小区,芳草园,2,1,汉阳区,2020/2/14,114.232366,30.566304,114.225891,30.560043,114.2204473,30.56250768
627,开来都市丰景,开来·都市丰景,3,0,汉阳区,2020/2/14,114.205863,30.527186,114.1995,30.52144,114.1940028,30.52388436
628,太子尚品,太子尚品,6,5,汉阳区,2020/2/14,114.205949,30.52449,114.20005,30.517551,114.1945545,30.51999746
629,新城_悦城,新城·_悦城,1,2,汉阳区,2020/2/14,114.20999,30.524402,114.20344,30.518708,114.1979529,30.52115935
630,朗诗绿色街区,朗诗绿色街区(龙阳大道),7,3,汉阳区,2020/2/14,114.202323,30.546633,114.195711,30.540895,114.1902023,30.54332682
631,陶馨阁小区,陶馨阁,2,7,汉阳区,2020/2/14,114.197218,30.549491,114.191075,30.543907,114.1855536,30.54632989
632,陶馨园小区,陶馨园,4,5,汉阳区,2020/2/14,114.199969,30.548417,114.193284,30.54252,114.1877687,30.54494718
633,五合里社区,五合里社区,24,18,汉阳区,2020/2/14,114.245127,30.561655,114.238794,30.555261,114.2333691,30.55773564
738,老关社区,_悦江湾(建设中),9,1,汉阳区,2020/2/15,114.240557,30.50152,114.232159,30.497636,114.2267305,30.50012567
744,中铁国际城小区,中国铁建国际城,17,4,汉阳区,2020/2/15,114.359467,30.587214,114.198982,30.560163,114.1934801,30.56259352
745,桥西社区,江汉二桥街桥西社区,5,31,汉阳区,2020/2/15,114.216342,30.575356,114.210977,30.56953,114.2055032,30.57197482
747,鹦鹉花园小区,鹦鹉花园,23,19,汉阳区,2020/2/15,114.279026,30.548856,114.272495,30.542881,114.2670845,30.54535234
748,五里汉城,通用宿舍,5,15,汉阳区,2020/2/15,114.259333,30.5532,114.252934,30.548999,114.2475213,30.55147782
791,五里墩社区,五里墩街五春里社区,10,17,汉阳区,2020/2/16,114.255084,30.551179,114.22552,30.548386,114.2200767,30.55085443
806,知音东苑社区,知音东苑社区,14,15,汉阳区,2020/2/16,114.219974,30.573197,114.213532,30.567106,114.208064,30.56955499
807,芳草苑小区,芳草苑小区,3,2,汉阳区,2020/2/16,114.193681,30.571894,114.187726,30.567201,114.1821933,30.56960981
808,海上海,复地·海上海,4,4,汉阳区,2020/2/16,114.267341,30.526859,114.260633,30.520743,114.2552254,30.52322906
809,长航新村94号,长航新村(港务村西北),3,10,汉阳区,2020/2/16,114.26316,30.527447,114.256703,30.521223,114.2512943,30.52371025
810,惠民苑,汉阳惠民苑,18,10,汉阳区,2020/2/16,114.176842,30.591721,114.17035,30.585207,114.1647659,30.58757689
812,赫山社区,赫山社区,21,0,汉阳区,2020/2/16,114.215933,30.573345,114.209441,30.56736,114.2039639,30.56980354
821,琴断口街百灵社区,汉阳区琴断口街百灵社区,25,18,汉阳区,2020/2/16,114.198072,30.581107,114.220526,30.561731,114.2150726,30.56418995
855,知西社区（知音西苑）,知音西苑社区服务站,23,26,汉阳区,2020/2/17,114.215873,30.572902,114.208247,30.567478,114.2027671,30.56991985
879,晴川街铁桥社区,华园社区,16,2,汉阳区,2020/2/18,114.292578,30.567047,114.241174,30.565981,114.2357507,30.56845269
880,建桥街归元社区,建桥街社区服务中心,8,20,汉阳区,2020/2/18,114.28022,30.553152,114.277467,30.552553,114.2720535,30.55501643
882,青石社区,青石小区(青石桥路),23,30,汉阳区,2020/2/18,114.275987,30.551649,114.27046,30.544874,114.2650499,30.5473463
904,五墨里社区,五墨里社区,19,63,汉阳区,2020/2/19,114.257469,30.557133,114.25115,30.550834,114.2457362,30.55331235
942,中国铁建国际花园,中国铁建国际花园,8,4,汉阳区,2020/2/20,114.193852,30.5826,114.187255,30.576932,114.1817202,30.5793364
1036,春天里小区,新城·春天里,2,0,汉阳区,2020/2/22,114.366568,30.531259,114.242956,30.52892,114.2375377,30.5314049
1041,星火社区,星火社区,21,11,汉阳区,2020/2/22,114.217211,30.559932,114.210632,30.553872,114.2051587,30.55632194
1042,汉水琴台,宝安·汉水琴台,6,5,汉阳区,2020/2/22,114.229314,30.576287,114.222768,30.569912,114.217318,30.57237026
1046,汀澜公馆,汀澜公馆,1,0,汉阳区,2020/2/22,114.228916,30.574319,114.222353,30.568175,114.2169024,30.57063349
1101,和昌森林湖小区,和昌森林湖,9,6,汉阳区,2020/2/23,114.210376,30.540934,114.203893,30.534978,114.1984056,30.53742479
1102,汉城花园小区,汉城花园,10,8,汉阳区,2020/2/23,114.208307,30.544343,114.201631,30.538421,114.1961377,30.54086319
1103,汉欣苑小区,汉欣苑,5,3,汉阳区,2020/2/23,114.20711,30.54096,114.200585,30.53512,114.1950894,30.53756166
1104,太子水榭,太子水榭,11,1,汉阳区,2020/2/23,114.225109,30.534474,114.218623,30.528307,114.2131688,30.53077528
1105,观澜国际,观澜国际,10,4,汉阳区,2020/2/23,114.228067,30.531804,114.221537,30.525585,114.2160886,30.52805724
95,泰跃金河,泰跃·金河,3,1,东西湖区,2020/2/9,114.173921,30.662287,114.167359,30.656601,114.1617599,30.65893583
96,博大海蓝湾,博大海蓝湾,2,5,东西湖区,2020/2/9,114.170897,30.66231,114.164369,30.656444,114.1587613,30.65877331
97,花样年花样城,花样年花样城,2,5,东西湖区,2020/2/9,114.173564,30.66837,114.166949,30.662662,114.1613482,30.66499335
98,西湖名都,西湖名都,5,4,东西湖区,2020/2/9,114.15504,30.637441,114.148527,30.631442,114.1428771,30.63375388
99,怡华逸天地,怡华·逸天地,5,5,东西湖区,2020/2/9,114.150481,30.635939,114.144144,30.629918,114.1384827,30.63222338
101,三江银湖湾小区,航天·银湖湾,3,8,东西湖区,2020/2/9,114.230381,30.655229,114.222719,30.648604,114.2172621,30.65103061
102,万科高尔夫城市花园,万科高尔夫城市花园,11,13,东西湖区,2020/2/9,114.21814,30.648624,114.212495,30.643781,114.2070181,30.64619815
173,常青苑小区,常青苑小区,1,4,东西湖区,2020/2/10,114.140345,30.627818,114.134026,30.621551,114.1283407,30.62384505
174,长青东村,长青东村,2,0,东西湖区,2020/2/10,114.142032,30.627705,114.135561,30.62146,114.1298793,30.62375617
251,新城俊园,新城俊园,1,0,东西湖区,2020/2/11,114.258882,30.65235,114.253054,30.646205,114.247633,30.64864584
252,马池墩社区,马池墩社区,21,0,东西湖区,2020/2/11,114.240785,30.658,114.234511,30.651387,114.2290725,30.65382149
351,二雅社区,乐佳小区(二雅路),1,7,东西湖区,2020/2/12,114.168392,30.617839,114.149364,30.618871,114.1437175,30.62118952
352,银花社区,银花社区,8,0,东西湖区,2020/2/12,114.262377,30.660413,114.257194,30.653869,114.2517741,30.65630561
353,奥林花园小区,武汉奥林匹克花园,6,13,东西湖区,2020/2/12,114.184921,30.516514,114.211201,30.671875,114.2057188,30.67427796
462,海景花园,海景花园(吴中路),13,14,东西湖区,2020/2/13,114.15532,30.635885,114.148806,30.629858,114.143157,30.63217102
468,清水湾小区,金湖·清水湾,9,6,东西湖区,2020/2/13,114.177552,30.672479,114.171207,30.666617,114.1656182,30.66895458
557,紫荆苑,紫荆苑,4,2,东西湖区,2020/2/14,114.216758,30.639229,114.210223,30.633259,114.2047419,30.63567768
611,江城明珠小区,明珠小区,9,20,东西湖区,2020/2/14,114.225609,30.515447,114.148629,30.62091,114.1429803,30.62322645
659,银湖水榭,银湖水榭,3,5,东西湖区,2020/2/14,114.223533,30.66763,114.217013,30.66153,114.211544,30.66394482
661,万丰丰泽园,万丰·丰泽园,1,2,东西湖区,2020/2/14,114.230068,30.669041,114.223661,30.662722,114.2182046,30.66514325
663,将花社区,将花社区,29,0,东西湖区,2020/2/14,114.25984,30.654917,114.253399,30.648653,114.247978,30.65109272
668,梅苑小区,梅苑小区,6,19,东西湖区,2020/2/14,114.333752,30.537933,114.14329,30.62119,114.1376273,30.62349768
671,文家湾社区,幸福家园(二雅路),16,19,东西湖区,2020/2/14,114.159777,30.629925,114.151283,30.623844,114.1456412,30.62616374
672,合兴里社区,合兴里社区,1,1,东西湖区,2020/2/14,114.138698,30.621155,114.13226,30.614826,114.1265713,30.6171205
754,祁家山社区,祁家山社区,14,10,东西湖区,2020/2/15,114.153554,30.631578,114.150309,30.627412,114.1446643,30.62972858
755,碧海花园,碧海花园,5,14,东西湖区,2020/2/15,114.205988,30.655027,114.19942,30.649275,114.1939115,30.65167083
816,银湖鑫城,开来·银湖鑫城,6,3,东西湖区,2020/2/16,114.21997,30.63485,114.213689,30.628756,114.208216,30.63118107
817,金湖御品,银湖御品,3,2,东西湖区,2020/2/16,114.211449,30.636942,114.202481,30.629768,114.1969819,30.63217699
818,翠堤春晓,翠堤春晓,6,3,东西湖区,2020/2/16,114.206467,30.632956,114.19925,30.627655,114.1937429,30.63005982
819,银湖御园,银湖御园,3,6,东西湖区,2020/2/16,114.22093,30.636142,114.214463,30.629997,114.2089915,30.63242251
820,丰泽园,丰泽园,2,3,东西湖区,2020/2/16,114.217747,30.635078,114.211246,30.629075,114.2057676,30.6314968
858,九坤五环华城,九坤五环华城,5,3,东西湖区,2020/2/17,114.147061,30.613917,114.140392,30.607786,114.1347232,30.61009468
891,东建金鼎湾,东建金鼎湾,6,3,东西湖区,2020/2/18,114.156071,30.622831,114.149392,30.616738,114.1437457,30.61905745
914,张家墩社区,东西湖区将军路街张家墩社区服务站,39,17,东西湖区,2020/2/19,114.277571,30.680567,114.275512,30.662341,114.27009,30.66476245
947,庭瑞新汉口,庭瑞新汉口,2,1,东西湖区,2020/2/20,114.231277,30.665212,114.223715,30.659588,114.2182589,30.66201071
948,汀香水榭,汀香水榭,5,0,东西湖区,2020/2/20,114.223034,30.658672,114.216618,30.65258,114.211149,30.65499835
950,银湖苑,银湖苑,1,2,东西湖区,2020/2/20,114.22465,30.663879,114.218143,30.65774,114.2126766,30.6601578
952,金湖苑,金湖苑小区,1,1,东西湖区,2020/2/20,114.226217,30.663341,114.220614,30.658347,114.2151524,30.66076719
953,恒大城小区,恒大城,25,12,东西湖区,2020/2/20,114.173334,30.664842,114.167075,30.659059,114.1614749,30.6613922
954,奥林匹克花园,武汉奥林匹克花园,6,3,东西湖区,2020/2/20,114.21761,30.677888,114.211201,30.671875,114.2057188,30.67427796
955,水印桃源,水印桃源2期,3,2,东西湖区,2020/2/20,114.221318,30.673225,114.2155,30.666599,114.2100275,30.66900977
956,顺驰泊林,顺驰·泊林,3,2,东西湖区,2020/2/20,114.21648,30.672375,114.209942,30.666422,114.2044574,30.66882576
957,中部慧谷,慧谷阳光国际公寓,9,3,东西湖区,2020/2/20,114.21037,30.676659,114.204089,30.670277,114.1985903,30.67267067
958,金银湖1号院,金银湖1号院,5,2,东西湖区,2020/2/20,114.213262,30.677076,114.207652,30.669939,114.2021619,30.672338
999,卧龙丽景湾,卧龙·丽景湾(马城西路),8,12,东西湖区,2020/2/21,114.23022,30.64003,114.219391,30.63558,114.213929,30.63800882
1000,常安佳苑,常安佳苑,11,9,东西湖区,2020/2/21,114.230187,30.636056,114.223629,30.63019,114.2181753,30.63262539
1001,银湖翡翠,银湖翡翠,5,8,东西湖区,2020/2/21,114.221572,30.643363,114.214568,30.635545,114.2090962,30.63796829
1002,丽水佳园,沿海丽水佳园,31,5,东西湖区,2020/2/21,114.233953,30.658379,114.227622,30.652455,114.2221732,30.65488429
1003,新澳阳光城,新澳阳光城,3,4,东西湖区,2020/2/21,114.236311,30.66616,114.229791,30.659956,114.224345,30.66238363
1004,兴隆国际,航天·兴隆国际,4,3,东西湖区,2020/2/21,114.233682,30.663579,114.227236,30.657322,114.2217861,30.65974882
1006,联通佳苑,联通佳苑,6,3,东西湖区,2020/2/21,114.236974,30.662603,114.230533,30.656264,114.2250884,30.65869381
1007,都市假日,都市假日,2,0,东西湖区,2020/2/21,114.237107,30.658617,114.230476,30.651992,114.2250317,30.65442366
1008,亿达华庭,亿达华庭,4,1,东西湖区,2020/2/21,114.145069,30.625857,114.138631,30.61966,114.1329568,30.62196126
1011,吴南花园,新世界吴南花园,1,0,东西湖区,2020/2/21,114.146139,30.627691,114.141871,30.62133,114.1362047,30.62363542
1013,兆丰花园,兆丰花园,7,2,东西湖区,2020/2/21,114.147363,30.62543,114.140456,30.619263,114.1347863,30.62156712
1048,金珠港湾,金珠港湾,1,1,东西湖区,2020/2/22,114.196865,30.635172,114.190243,30.629377,114.1847119,30.63176593
1049,金湖家园,金湖家园,5,2,东西湖区,2020/2/22,114.193085,30.639748,114.186384,30.634124,114.1808417,30.63650406
1111,八方明珠,八方明珠,6,1,东西湖区,2020/2/23,114.129376,30.628342,114.123099,30.621992,114.1173907,30.62427311
1112,恒春里510号,恒春里1期,2,0,东西湖区,2020/2/23,114.141377,30.628861,114.131967,30.623705,114.1262769,30.62599547
1113,六顺路189号,宏伟小区,1,1,东西湖区,2020/2/23,114.139465,30.6259,114.132405,30.618647,114.1267163,30.62094012
1114,博大学府花园,博大学府花园,4,3,东西湖区,2020/2/23,114.136816,30.625579,114.130384,30.619263,114.1246908,30.62155333
1115,博大精品花园,博大精品花园,2,0,东西湖区,2020/2/23,114.136068,30.62859,114.129643,30.622266,114.1239479,30.62455419
1117,博大城市星座,博大城市星座,5,0,东西湖区,2020/2/23,114.129603,30.629898,114.123052,30.623564,114.1173435,30.62584441
1118,长青西村,长青西村,6,2,东西湖区,2020/2/23,114.138768,30.627935,114.13135,30.620768,114.1256588,30.62305891
1119,枫林苑,新城枫林苑,2,1,东西湖区,2020/2/23,114.319591,30.375825,114.13022,30.62339,114.1245261,30.62567842
1159,常青花园第五社区,常青花园,11,4,东西湖区,2020/2/24,114.25719,30.644654,114.248599,30.649137,114.2431751,30.65157676
1171,升华现代城,升华现代城,3,0,东西湖区,2020/2/20,114.222557,30.661333,114.216119,30.655135,114.2106488,30.65755164
177,宁康园小区,宁康园,1,18,蔡甸区,2020/2/10,114.176938,30.500497,114.170537,30.494887,114.1649614,30.49728751
178,东方花园,东方花园,1,1,蔡甸区,2020/2/10,114.410478,30.620994,114.159507,30.498917,114.1538992,30.50129578
179,绿岛花园,绿岛花园,4,2,蔡甸区,2020/2/10,114.169865,30.506305,114.163187,30.50041,114.1575896,30.50279512
181,汉纸集贸市场,汉纸集贸市场,1,0,蔡甸区,2020/2/10,114.205796,30.466401,114.19915,30.460607,114.1936572,30.46306823
182,中核世纪广场,万龙中心(建设中),2,0,蔡甸区,2020/2/10,114.06695,30.570075,114.062628,30.565218,114.0568962,30.56753666
184,大拇指广场,中法新城,2,0,蔡甸区,2020/2/10,114.062695,30.572133,114.056257,30.565571,114.0505327,30.56790039
185,中核锦城,中核·锦城,2,0,蔡甸区,2020/2/10,114.062882,30.566813,114.055741,30.561308,114.0500178,30.56363987
187,红光精品花园,红光精品花园,1,0,蔡甸区,2020/2/10,114.061,30.571277,114.054141,30.565128,114.0484197,30.56746151
188,中建钢构,中建钢构,1,0,蔡甸区,2020/2/10,114.077232,30.576445,114.068398,30.57198,114.0626604,30.57428782
247,知音茶城,知音(地铁站),6,5,蔡甸区,2020/2/11,114.203767,30.556496,114.091765,30.556845,114.0860249,30.55913925
254,东风凤凰城,东风凤凰城,1,2,蔡甸区,2020/2/11,114.100192,30.472504,114.093438,30.466861,114.0877067,30.46918246
355,祥鑫天骄城小区,祥鑫·天骄城,3,0,蔡甸区,2020/2/12,114.026452,30.580212,114.019966,30.574032,114.0143141,30.57644615
356,知音人家,知音人家,3,0,蔡甸区,2020/2/12,114.048898,30.576452,114.04239,30.570672,114.0366879,30.57302847
357,马号社区,马号社区,13,4,蔡甸区,2020/2/12,114.027302,30.588034,114.02086,30.581881,114.0152051,30.58428967
358,正阳大悦城小区,正阳大悦城,1,0,蔡甸区,2020/2/12,114.021028,30.581636,114.014582,30.575438,114.0089438,30.57786732
405,邮电社区,邮电小区(古井路),16,3,蔡甸区,2020/2/13,114.30884,30.520154,114.022501,30.584187,114.0168418,30.58659014
470,世茂龙湾,世茂龙湾,3,0,蔡甸区,2020/2/13,114.099693,30.49477,114.086671,30.505801,114.0809339,30.50811396
471,西山林语,西山林语,6,0,蔡甸区,2020/2/13,114.127682,30.560162,114.121245,30.55377,114.1155393,30.55607536
472,江大园小区,江大园,1,6,蔡甸区,2020/2/13,114.165405,30.529372,114.15884,30.523497,114.1532281,30.52586703
553,紫薇苑,紫薇苑,4,2,蔡甸区,2020/2/14,114.15867,30.514917,114.152167,30.509013,114.1465378,30.51137568
674,F绿岛,绿岛花园,2,4,蔡甸区,2020/2/14,114.261077,30.739641,114.163187,30.50041,114.1575896,30.50279512
758,洪山小区,洪山小区,1,4,蔡甸区,2020/2/15,114.407647,30.516632,114.138914,30.479848,114.1332528,30.48219781
760,广场花城小区,广场花城,4,0,蔡甸区,2020/2/15,114.522885,30.525631,114.045308,30.574896,114.0396001,30.57724427
762,佳泰社区,佳泰社区,1,7,蔡甸区,2020/2/15,114.164529,30.506122,114.157994,30.500167,114.1523818,30.50254266
795,城南社区平安别墅小区,城南明珠,3,2,蔡甸区,2020/2/16,114.309362,30.513496,114.033078,30.585212,114.0273938,30.587586
815,四季花城,天元四季花城,7,3,蔡甸区,2020/2/16,114.215151,30.639901,114.097153,30.556637,114.091416,30.55893041
822,永久社区,永久社区,5,4,蔡甸区,2020/2/16,114.116533,30.472168,114.109967,30.465908,114.1042512,30.46823212
823,金域蓝湾小区,万科金域蓝湾,14,17,蔡甸区,2020/2/16,114.162976,30.511014,114.15629,30.504705,114.1506726,30.50707624
824,万龙中央公园,万龙中央公园,4,0,蔡甸区,2020/2/16,114.048471,30.57383,114.041897,30.568114,114.036196,30.57047255
825,小军山社区,小军山社区,3,0,蔡甸区,2020/2/16,114.165598,30.415233,114.158637,30.409625,114.1530345,30.41202453
826,枫桦苇岸小区,枫桦苇岸,5,8,蔡甸区,2020/2/16,114.186356,30.464003,114.179764,30.458463,114.1742182,30.46089076
922,中恒,嘎纳印象,15,10,蔡甸区,2020/2/19,114.135722,30.48056,114.182198,30.52184,114.1766537,30.52425417
959,川江池社区,北辰经开优+(建设中),14,1,蔡甸区,2020/2/20,114.147826,30.407424,114.147957,30.405783,114.1423255,30.40816467
1015,金荷花园ABC区,金荷花园,28,18,蔡甸区,2020/2/21,114.161718,30.498856,114.155296,30.493062,114.1496768,30.4954349
1016,凤凰苑社区,凤凰苑,6,3,蔡甸区,2020/2/21,114.092326,30.427886,114.085745,30.422068,114.0800152,30.4244032
1053,联投半岛,联投·半岛一品,7,3,蔡甸区,2020/2/22,114.144984,30.496284,114.138502,30.490085,114.1328389,30.49243133
1054,官湖郡,东合·官湖郡,7,8,蔡甸区,2020/2/22,114.147904,30.489761,114.141466,30.483614,114.1358108,30.48596658
1055,海滨城花园,海滨城花园,4,2,蔡甸区,2020/2/22,114.142,30.486756,114.135306,30.480655,114.1296362,30.48299947
1056,香格里居,香格里居,1,0,蔡甸区,2020/2/22,114.15115,30.494142,114.144672,30.487972,114.1390246,30.49032836
1057,长江楚韵小区,长江·楚韵,5,1,蔡甸区,2020/2/22,114.224366,30.478123,114.218207,30.471956,114.2127568,30.47444048
1058,水木清华小区,水木清华,13,7,蔡甸区,2020/2/22,114.159172,30.514653,114.152637,30.508846,114.1470091,30.51120954
1059,千晴岸,千晴岸,7,1,蔡甸区,2020/2/22,114.153285,30.516501,114.146728,30.510419,114.141084,30.51277207
1060,名流雅阁,百强·名流雅阁,8,1,蔡甸区,2020/2/22,114.155894,30.629947,114.148562,30.510894,114.1429228,30.51324996
1061,滨湖社区,滨湖社区,22,21,蔡甸区,2020/2/22,114.361747,30.572873,114.146769,30.484865,114.1411274,30.48722563
1062,幸福小城,幸福小城,1,2,蔡甸区,2020/2/22,114.141943,30.471804,114.135238,30.465881,114.1295693,30.46822935
1063,幸福天地,海天幸福天地1期,2,2,蔡甸区,2020/2/22,114.141734,30.474642,114.135226,30.468724,114.129557,30.47107158
1064,锦绣豪园,锦绣豪园,4,3,蔡甸区,2020/2/22,114.145298,30.466672,114.138807,30.460608,114.1331473,30.46296276
1065,丽水天成,丽水天成,1,3,蔡甸区,2020/2/22,114.14493,30.470796,114.139313,30.464965,114.1336541,30.46731938
1121,新华社区,新华社区(芳草一路),20,19,蔡甸区,2020/2/23,114.21309,30.599974,114.194313,30.523737,114.1888021,30.52617209
1123,薛峰社区,薛峰社区,15,11,蔡甸区,2020/2/23,114.099859,30.466895,114.093536,30.460985,114.0878053,30.46330796
1124,香澜水岸小区,香澜水岸,8,4,蔡甸区,2020/2/23,114.158092,30.506437,114.15176,30.500632,114.1461304,30.50299649
1125,蒲潭社区,蒲潭社区,29,6,蔡甸区,2020/2/23,114.082103,30.405172,114.074327,30.400714,114.068601,30.40306297
1126,东荆社区,东荆社区,25,7,蔡甸区,2020/2/23,114.206153,30.466127,114.199847,30.460216,114.194356,30.46267844
1127,天鹅湖社区,南湖社区,16,3,蔡甸区,2020/2/23,114.247006,30.545201,114.100057,30.510131,114.0943264,30.51243973
1128,碧湖新村,碧湖新村,3,0,蔡甸区,2020/2/23,114.156097,30.510355,114.14962,30.504326,114.1439843,30.50668573
1161,红升社区,红升小区,14,13,蔡甸区,2020/2/24,114.196913,30.518883,114.178409,30.496257,114.1728561,30.49867192
1162,恒大绿洲小区,恒大绿洲,43,20,蔡甸区,2020/2/24,114.130483,30.556018,114.12388,30.548798,114.1181797,30.55110764
1163,龙湖社区,龙湖社区2期,11,5,蔡甸区,2020/2/24,114.136598,30.37846,114.124013,30.372787,114.1183285,30.375142
32,新民主路社区,新民主路社区,38,14,0,2020/2/8,114.334249,30.551413,0,0,-0.015498497,-0.002728458
44,阳光100,阳光100,7,10,0,2020/2/9,114.420761,30.405772,0,0,-0.015498497,-0.002728458
46,江南花山郡,江南花山郡,2,4,0,2020/2/9,114.356453,30.373713,0,0,-0.015498497,-0.002728458
50,天源城小区,天源城小区,3,3,0,2020/2/9,114.359051,30.570361,0,0,-0.015498497,-0.002728458
66,站北二村,站北二村,1,1,0,2020/2/9,114.26227,30.628094,0,0,-0.015498497,-0.002728458
68,悦景居,悦景居,3,3,0,2020/2/9,114.268303,30.631367,0,0,-0.015498497,-0.002728458
82,芙蓉超市,芙蓉超市,2,0,0,2020/2/9,114.15187,30.627444,0,0,-0.015498497,-0.002728458
94,万科西半岛上岛二区,万科西半岛上岛二区,5,5,0,2020/2/9,114.287763,30.588207,0,0,-0.015498497,-0.002728458
108,吴家湾社区,吴家湾社区,6,14,0,2020/2/10,114.400032,30.514938,0,0,-0.015498497,-0.002728458
111,曙光星城C区,曙光星城C区,5,6,0,2020/2/10,114.409037,30.488486,0,0,-0.015498497,-0.002728458
119,花山街兰园,花山街兰园,5,3,0,2020/2/10,114.528063,30.5449,0,0,-0.015498497,-0.002728458
124,江南新天地,江南新天地,2,4,0,2020/2/10,114.377062,30.607383,0,0,-0.015498497,-0.002728458
142,鑫城国际,鑫城国际,1,4,0,2020/2/10,114.27152,30.619125,0,0,-0.015498497,-0.002728458
147,福星惠誉福星城,福星惠誉福星城,27,41,0,2020/2/10,114.252623,30.626447,0,0,-0.015498497,-0.002728458
158,玉兰里社区,玉兰里社区,41,42,0,2020/2/10,114.245068,30.632895,0,0,-0.015498497,-0.002728458
159,锦湖金利小区,锦湖金利小区,11,33,0,2020/2/10,114.350237,30.670052,0,0,-0.015498497,-0.002728458
161,田元三村小区,田元三村小区,2,4,0,2020/2/10,114.428809,30.646526,0,0,-0.015498497,-0.002728458
163,田园三村小区,田园三村小区,2,0,0,2020/2/10,114.302348,30.643977,0,0,-0.015498497,-0.002728458
172,汉博佳苑,汉博佳苑,17,19,0,2020/2/10,114.307003,30.65432,0,0,-0.015498497,-0.002728458
175,恒春里社区,恒春里社区,3,10,0,2020/2/10,114.141377,30.628861,0,0,-0.015498497,-0.002728458
183,深鸿润,深鸿润,2,0,0,2020/2/10,114.075095,30.571459,0,0,-0.015498497,-0.002728458
195,保利时代天悦小区,保利时代天悦小区,3,4,0,2020/2/11,114.414191,30.494707,0,0,-0.015498497,-0.002728458
210,新长江广场,新长江广场,2,2,0,2020/2/11,114.324865,30.558413,0,0,-0.015498497,-0.002728458
215,艺苑社区,艺苑社区,12,31,0,2020/2/11,114.30902,30.611083,0,0,-0.015498497,-0.002728458
235,东新熙园小区,东新熙园小区,1,4,0,2020/2/11,114.326746,30.638582,0,0,-0.015498497,-0.002728458
241,大智街铭新社区,大智街铭新社区,8,22,0,2020/2/11,114.298168,30.594006,0,0,-0.015498497,-0.002728458
250,华星B区,华星B区,3,0,0,2020/2/11,114.333817,30.546086,0,0,-0.015498497,-0.002728458
256,天星阁B区,天星阁B区,3,1,0,2020/2/11,114.06119,30.511356,0,0,-0.015498497,-0.002728458
258,莲溪轩F区,莲溪轩F区,3,0,0,2020/2/11,114.064938,30.506015,0,0,-0.015498497,-0.002728458
281,博爱医院,博爱医院,1,0,0,2020/2/12,114.359555,30.592324,0,0,-0.015498497,-0.002728458
308,秦园居小区,秦园居小区,15,3,0,2020/2/12,114.341711,30.590998,0,0,-0.015498497,-0.002728458
313,保利上城（东区）,保利上城（东区）,4,1,0,2020/2/12,114.297702,30.501195,0,0,-0.015498497,-0.002728458
338,龙阳新村社区,龙阳新村社区,14,16,0,2020/2/12,114.283371,30.618142,0,0,-0.015498497,-0.002728458
342,澜菲溪岸社区,澜菲溪岸社区,17,27,0,2020/2/12,114.217781,30.520061,0,0,-0.015498497,-0.002728458
344,锦绣汉江3区,锦绣汉江3区,4,8,0,2020/2/12,114.208236,30.578162,0,0,-0.015498497,-0.002728458
345,锦绣汉江4区,锦绣汉江4区,9,28,0,2020/2/12,114.21294,30.576622,0,0,-0.015498497,-0.002728458
385,长江社区,长江社区,4,0,0,2020/2/13,114.415038,30.488018,0,0,-0.015498497,-0.002728458
387,波光霞影二期,波光霞影二期,4,9,0,2020/2/13,114.297823,30.489746,0,0,-0.015498497,-0.002728458
